id,number,playlist_id,tvg_id,display_name,group,group_order,fav_order,uri,logo,description,tvg_shift,favorite,user_agent
65,65,0,'pramborstv','pramborstv','Musik',9,0,'https://cdnmdc1.useetv.com/joss/14/pramborstv/chunklist_w270991488_b684100_sleng.m3u8?enc=Vs-u6RIZ7Y4NrN0kYG0cjQ&id=NWNhNzI1MmE4NTMwNWFjZDc2NDE2ZDQ3NmYzNTNkYjg=&exp=1608844216','https://iix123.us.to/logo/pramborstv.png',,0.0,0,''
66,66,0,'wakuwaku','wakuwaku','Hiburan',7,0,'https://cdnmdc1.useetv.com/joss/15/wakuwaku/chunklist_w448034180_b1344100_sleng.m3u8?enc=YNEhvoGW6WUg_HIiaYMoYA&id=NWNhNzI1MmE4NTMwNWFjZDc2NDE2ZDQ3NmYzNTNkYjg=&exp=1608844220','https://iix123.us.to/logo/wakuwaku.png',,0.0,0,''
67,67,0,'warner','warner','Hiburan',7,0,'https://cdnmdc1.useetv.com/joss/15/warner/chunklist_w458929800_b1344100_sleng.m3u8?enc=UyGRn0tF1j_XGjLxfPtAuw&id=NWNhNzI1MmE4NTMwNWFjZDc2NDE2ZDQ3NmYzNTNkYjg=&exp=1608844223','https://iix123.us.to/logo/warner.png',,0.0,0,''
68,68,0,'aniplus','aniplus','Kids',6,0,'https://cdnmdc1.useetv.com/joss/14/aniplus/chunklist_w1169575288_b684100_sleng.m3u8?enc=YYj8utZqJk955cLGdPd3bQ&id=NWNhNzI1MmE4NTMwNWFjZDc2NDE2ZDQ3NmYzNTNkYjg=&exp=1608846035','https://iix123.us.to/logo/aniplus.png',,0.0,0,''
69,69,0,'bloomberg','bloomberg','News',5,0,'https://cdnmdc1.useetv.com/joss/14/bloomberg/chunklist_w303505313_b684100_sleng.m3u8?enc=65GmdQf2ItaVI7jNs9eEoQ&id=NWNhNzI1MmE4NTMwNWFjZDc2NDE2ZDQ3NmYzNTNkYjg=&exp=1608844232','https://iix123.us.to/logo/bloomberg.png',,0.0,0,''
70,70,0,'cctv4','cctv4','News',5,0,'https://cdnmdc1.useetv.com/joss/14/cctv4/chunklist_w3831333_b684100_sleng.m3u8?enc=rNk4maFpcpusNymJYv40ZA&id=NWNhNzI1MmE4NTMwNWFjZDc2NDE2ZDQ3NmYzNTNkYjg=&exp=1608844236','https://iix123.us.to/logo/cctv4.png',,0.0,0,''
71,71,0,'cgtndocumentary','cgtndocumentary','Knowledge',4,0,'https://cdnmdc1.useetv.com/joss/14/cgtndocumentary/chunklist_w1350835615_b684100_sleng.m3u8?enc=NXzcJTCargIj-ggdA9OuxQ&id=NWNhNzI1MmE4NTMwNWFjZDc2NDE2ZDQ3NmYzNTNkYjg=&exp=1608844239','https://iix123.us.to/logo/cgtndocumentary.png',,0.0,0,''
72,72,0,'davinci','davinci','Kids',6,0,'https://cdnmdc1.useetv.com/joss/14/davinci/chunklist_w1550194857_b684100_sleng.m3u8?enc=IyNJCtCOFC7TCSwzGLUvpQ&id=NWNhNzI1MmE4NTMwNWFjZDc2NDE2ZDQ3NmYzNTNkYjg=&exp=1608844243','https://iix123.us.to/logo/davinci.png',,0.0,0,''
73,73,0,'dreamworks','dreamworks','Kids',6,0,'https://cdnmdc1.useetv.com/joss/15/dreamworks/chunklist_w227796740_b1344100_sleng.m3u8?enc=Emz5Jmz5Wum4bDBSDHtE5w&id=NWNhNzI1MmE4NTMwNWFjZDc2NDE2ZDQ3NmYzNTNkYjg=&exp=1608844247','https://iix123.us.to/logo/dreamworks.png',,0.0,0,''
74,74,0,'euronews','euronews','News',5,0,'https://cdnmdc1.useetv.com/joss/14/euronews/chunklist_w1136148628_b684100_sleng.m3u8?enc=xY-QhvjqpriOSB0FK49v4A&id=NWNhNzI1MmE4NTMwNWFjZDc2NDE2ZDQ3NmYzNTNkYjg=&exp=1608844251','https://iix123.us.to/logo/euronews.png',,0.0,0,''
75,75,0,'fashionone','fashionone','Hiburan',7,0,'https://cdnmdc1.useetv.com/joss/15/fashionone/chunklist_w542914746_b1344100_sleng.m3u8?enc=j7jeFOZcs1mGWVYZ3T9j2w&id=NWNhNzI1MmE4NTMwNWFjZDc2NDE2ZDQ3NmYzNTNkYjg=&exp=1608844258','https://iix123.us.to/logo/fashionone.png',,0.0,0,''
76,76,0,'fashiontv','fashiontv','Hiburan',7,0,'https://cdnmdc1.useetv.com/joss/15/fashiontv/chunklist_w648092437_b1344100_sleng.m3u8?enc=XxTZqMejJhCfw5A6lvX4Hg&id=NWNhNzI1MmE4NTMwNWFjZDc2NDE2ZDQ3NmYzNTNkYjg=&exp=1608844263','https://iix123.us.to/logo/fashiontv.png',,0.0,0,''
77,77,0,'kplus','kplus','Hiburan',7,0,'https://cdnmdc1.useetv.com/joss/15/kplus/chunklist_w1532271641_b1344100_sleng.m3u8?enc=q7u-2Cv3wSW568Cgrq8Prw&id=NWNhNzI1MmE4NTMwNWFjZDc2NDE2ZDQ3NmYzNTNkYjg=&exp=1608846079','https://iix123.us.to/logo/kplus.png',,0.0,0,''
78,78,0,'nhkworld','nhkworld','News',5,0,'https://cdnmdc1.useetv.com/joss/14/nhkworld/chunklist_w870744607_b684100_sleng.m3u8?enc=-x-Xf7I7PBi19yqeDp8u3w&id=NWNhNzI1MmE4NTMwNWFjZDc2NDE2ZDQ3NmYzNTNkYjg=&exp=1608844282','https://iix123.us.to/logo/nhkworld.png',,0.0,0,''
79,79,0,'spacetoonplus','spacetoonplus','Kids',6,0,'https://manifest.googlevideo.com/api/manifest/hls_playlist/expire/1608855186/ei/MtrkX_7MA7vz3LUP7Je8yAE/ip/180.254.99.67/id/aegfGMEdTt8.1/itag/300/source/yt_live_broadcast/requiressl/yes/ratebypass/yes/live/1/sgoap/gir%3Dyes%3Bitag%3D140/sgovp/gir%3Dyes%3Bitag%3D298/hls_chunk_host/r6---sn-2uuxa3vh-wvbz.googlevideo.com/playlist_duration/30/manifest_duration/30/vprv/1/playlist_type/DVR/initcwndbps/3240/mh/t9/mm/44/mn/sn-2uuxa3vh-wvbz/ms/lva/mv/m/mvi/6/pcm2cms/yes/pl/20/dover/11/keepalive/yes/mt/1608833299/sparams/expire\,ei\,ip\,id\,itag\,source\,requiressl\,ratebypass\,live\,sgoap\,sgovp\,playlist_duration\,manifest_duration\,vprv\,playlist_type/sig/AOq0QJ8wRgIhAP_XPKEz3EiCcKBLr6dlxM9YlGoWiP6LzmjDMoBoQoaxAiEAu9Tzhf4ieNV1iU2aWsZRjOOag1DiibeRWBW4f8I4TqM%3D/lsparams/hls_chunk_host\,initcwndbps\,mh\,mm\,mn\,ms\,mv\,mvi\,pcm2cms\,pl/lsig/AG3C_xAwRQIhAJMf7RFvnTf51lgLgXDvTBGX2gAIhoCOcc5yQbMyvGUNAiAsiKxkKh20lZ0nXPMA9w4W6sdKzJJGFwQzj3rPUc2JSQ%3D%3D/playlist/index.m3u8','https://iix123.us.to/logo/spacetoonplus.png',,0.0,0,''
80,80,0,'tv5monde','tv5monde','News',5,0,'https://cdnmdc1.useetv.com/joss/14/tv5monde/chunklist_w1773717933_b684100_sleng.m3u8?enc=QJgLQ6abenYjYAXM3u3FVA&id=NWNhNzI1MmE4NTMwNWFjZDc2NDE2ZDQ3NmYzNTNkYjg=&exp=1608844288','https://iix123.us.to/logo/tv5monde.png',,0.0,0,''
81,81,0,'zbioskop','zbioskop','Hiburan',7,0,'https://cdnmdc1.useetv.com/joss/14/zbioskop/chunklist_w2031265057_b684100_sleng.m3u8?enc=HxmfF65bc6bsFZmMew2udg&id=NWNhNzI1MmE4NTMwNWFjZDc2NDE2ZDQ3NmYzNTNkYjg=&exp=1608844294','https://iix123.us.to/logo/zbioskop.png',,0.0,0,''
82,82,0,'afc','afc','Hiburan',7,0,'https://cdnmdc1.useetv.com/joss/15/afc/chunklist_w1669953073_b1344100_sleng.m3u8?enc=wzYNT6XfwrEDotnVPtBkeg&id=NWNhNzI1MmE4NTMwNWFjZDc2NDE2ZDQ3NmYzNTNkYjg=&exp=1608844306','https://iix123.us.to/logo/afc.png',,0.0,0,''
83,83,0,'tvone','tvone','Lokal HD',1,0,'https://jag.akus.my.id/new/178.m3u8?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','https://cdn-production-thumbor-vidio.akamaized.net/IhqgwPa4mH6ErXYx_jFxgtjfgWM=/372x211/filters:quality(75):format(webp)/vidio-web-prod-livestreaming/uploads/livestreaming/image/783/tvone-tv-stream-91e8af.jpg',,0.0,0,''
84,84,0,'metrotv','metrotv','Lokal HD',1,0,'https://etslive-2-vidio-com.akamaized.net/exp=1608844029~acl=/hls-p/ingest_777_*/*~hmac=efad1e142f5674a6de80b0c82351df01814c1053f78cf7bbdd35d3bac1b24029/hls-p/ingest_777_720p/index.m3u8','https://cdn-production-thumbor-vidio.akamaized.net/UpuqwD5ozux1zPdyNesUDMPi1KM=/372x211/filters:quality(75):format(webp)/vidio-web-prod-livestreaming/uploads/livestreaming/image/777/metro-tv-stream-6c1dde.jpg',,0.0,0,''
85,85,0,'antv','antv','Lokal HD',1,0,'https://jag.akus.my.id/new/66.m3u8?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','https://iix123.us.to/logo/antv.png',,0.0,0,''
86,86,0,'transtv','transtv','Lokal HD',1,0,'https://etslive-2-vidio-com.akamaized.net/exp=1608844031~acl=/hls-p/ingest_733_*/*~hmac=18af8c609e80ebdad6378f40e86e40634742d1862d0066eef695c29940ffedc8/hls-p/ingest_733_720p/index.m3u8','https://cdn-production-thumbor-vidio.akamaized.net/Tq_x61ycBlp0Q0xdf2pTuNnQslA=/372x211/filters:quality(75):format(webp)/vidio-web-prod-livestreaming/uploads/livestreaming/image/733/trans-tv-stream-7ab79a.jpg',,0.0,0,''
87,87,0,'trans7','trans7','Lokal HD',1,0,'https://etslive-2-vidio-com.akamaized.net/exp=1608844032~acl=/hls-p/ingest_734_*/*~hmac=712be6c71b1a14e9f96ae752f917ab546877f30ddbc1843c8a2d1030c0e0cc4e/hls-p/ingest_734_720p/index.m3u8','https://cdn-production-thumbor-vidio.akamaized.net/T_5P2D3GnALz61WJM-HRN_ju1H0=/372x211/filters:quality(75):format(webp)/vidio-web-prod-livestreaming/uploads/livestreaming/image/734/trans7-tv-stream-b793ab.jpg',,0.0,0,''
88,88,0,'jaktv','jaktv','Lokal HD',1,0,'https://akus.my.id/ind/jaktv.m3u8?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','https://cdn-production-thumbor-vidio.akamaized.net/qdoNEmaTC42L4Q5_cSigyt4BQhk=/372x211/filters:quality(75):format(webp)/vidio-web-prod-livestreaming/uploads/livestreaming/image/5415/jaktv-tv-stream-a705ed.jpg',,0.0,0,''
89,89,0,'net','net','Lokal HD',1,0,'https://akus.my.id/ind/net.m3u8?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','https://cdn-production-thumbor-vidio.akamaized.net/FQgRULk_FbIoUTFLtswps9I4n5g=/372x211/filters:quality(75):format(webp)/vidio-web-prod-livestreaming/uploads/livestreaming/image/875/net-tv-stream-58fcee.jpg',,0.0,0,''
90,90,0,'tvri','tvri','Lokal HD',1,0,'https://etslive-2-vidio-com.akamaized.net/exp=1608844033~acl=/hls-p/ingest_6441_*/*~hmac=f263b5e3daf6a02374a2c6821a11e3689bb6da79f6087366aaad8b5a383c353a/hls-p/ingest_6441_720p/index.m3u8','https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/TVRILogo2019.svg/1200px-TVRILogo2019.svg.png',,0.0,0,''
91,91,0,'daai','daai','Lokal HD',1,0,'https://etslive-2-vidio-com.akamaized.net/exp=1608844042~acl=/hls-p/ingest_6482_*/*~hmac=f5dd4ecac476e04421525dbcd39219830b00fee9ba901f33f0ec8c9d5bd89400/hls-p/ingest_6482_720p/index.m3u8','https://cdn-production-thumbor-vidio.akamaized.net/1V4DwJRhIuW19urKpjWXIX1M13g=/372x211/filters:quality(75):format(webp)/vidio-web-prod-livestreaming/uploads/livestreaming/image/6482/daai-tv-stream-6dc185.jpg',,0.0,0,''
92,92,0,'tvri riau','TVRI Riau','Lokal',2,0,'https://edge.siar.us/tvririau/live/playlist.m3u8','http://cdn.ninmedia.net/channel/1553870340027975277.jpg',,0.0,0,''
93,93,0,'al-bahjah tv','Al-Bahjah TV','Religi',8,0,'https://edge.siar.us/albahjahtv/live/playlist.m3u8','http://cdn.ninmedia.net/channel/1566271795380138272.png',,0.0,0,''
94,94,0,'be tv','BE TV','Lokal',2,0,'http://stream1.ninmedia.tv:1935/betv/rtmp.stream_360p/playlist.m3u8','http://cdn.ninmedia.net/channel/1543206676901558061.png',,0.0,0,''
95,95,0,'arek tv','Arek TV','Lokal',2,0,'http://stream2.ninmedia.tv/arektv/arek_360p/playlist.m3u8','http://cdn.ninmedia.net/channel/arek-tv.png',,0.0,0,''
96,96,0,'tvri sumbar','TVRI Sumbar','Lokal',2,0,'http://stream1.ninmedia.tv:1935/tvrisumbar/udp.stream_360p/playlist.m3u8','http://cdn.ninmedia.net/channel/1566197544817913139.png',,0.0,0,''
97,97,0,'tvri nasional','TVRI Nasional','Lokal',2,0,'http://stream1.ninmedia.tv:1935/tvrinasional/udp.stream_360p/playlist.m3u8','http://cdn.ninmedia.net/channel/1566197657874369010.jpg',,0.0,0,''
98,98,0,'tvri sumsel','TVRI Sumsel','Lokal',2,0,'http://stream2.ninmedia.tv:1935/tvrisumsel/rtmp_360p/playlist.m3u8','http://cdn.ninmedia.net/channel/156680652746222677.png',,0.0,0,''
99,99,0,'tvri kaltim','TVRI KALTIM','Lokal',2,0,'http://stream1.ninmedia.tv:1935/tvrikaltim/udp.stream_360p/playlist.m3u8','http://cdn.ninmedia.net/channel/1568171294638442299.png',,0.0,0,''
100,100,0,'fashiontv','fashiontv','Hiburan',7,0,'https://production-premium-fashiontv-vidio.akamaized.net/fashion/_definst_/ftv_pg13_adaptive_v3.smil/chunklist_b4700000.m3u8','https://cdn-production-thumbor-vidio.akamaized.net/mSrClp6CjLMWQh-l--6jqhWUO8c=/372x211/filters:quality(75):format(webp)/vidio-web-prod-livestreaming/uploads/livestreaming/image/6511/fashion-tv-global-ae2d5f.jpg',,0.0,0,''
101,101,0,'foriginal','foriginal','Hiburan',7,0,'https://production-premium-fashiontv-vidio.akamaized.net/slive/_definst_/ftv_pg16_adaptive_v3.smil/chunklist_b2800000_t64NzIwcA==.m3u8','https://cdn-production-thumbor-vidio.akamaized.net/J9wLEzhfkJy0piSB4Q4zRjiQg8I=/372x211/filters:quality(75):format(webp)/vidio-web-prod-livestreaming/uploads/livestreaming/image/6507/fashiontv-l-original-72b043.jpg',,0.0,0,''
102,102,0,'dw','dw','Lokal HD',1,0,'https://etslive-2-vidio-com.akamaized.net/exp=1599577864~acl=/hls-p/ingest_5075_*/*~hmac=31047fcbc487a3202d8dd83ff9d70c0d8eea2e0e083b0399b27d6837a034db81/hls-p/ingest_5075_720p/index.m3u8','https://cdn-production-thumbor-vidio.akamaized.net/t8XhwsfzuUZVqXfa3zvzGsBXDr8=/372x211/filters:quality(75):format(webp)/vidio-web-prod-livestreaming/uploads/livestreaming/image/5075/dw-english-tv-stream-724fc3.jpg',,0.0,0,''
103,103,0,'midnight','Midnight','Hiburan',7,0,'https://production-premium-fashiontv-vidio.akamaized.net/slive/_definst_/ftv_midnite_secrets_adaptive_v3.smil/chunklist_b4700000.m3u8','https://cdn-production-thumbor-vidio.akamaized.net/3TxQ11AHDHaioEmN5bnhuSqeOgU=/372x211/filters:quality(75):format(webp)/vidio-web-prod-livestreaming/uploads/livestreaming/image/6504/fashion-tv-midnight-secrets-6a8852.jpg',,0.0,0,''
104,104,0,'nba','nba','Sports',3,0,'https://ind20.ftp.sh/ind/nba.m3u8?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','https://iix123.us.to/logo/nba.png',,0.0,0,''
105,105,0,'animax','animax','Kids',6,0,'https://vcdnjt.useetv.com/joss/14/animax/chunklist_w783335496_b684100_sleng.m3u8?enc=Q24LcRMbFkkNBuDrGpD8tA&id=NWNhNzI1MmE4NTMwNWFjZDc2NDE2ZDQ3NmYzNTNkYjg=&exp=1608844826','https://iix123.us.to/logo/animax.png',,0.0,0,''
106,106,0,'axn','axn','Hiburan',7,0,'https://vcdnjt.useetv.com/joss/15/axn/chunklist_w375875808_b1344100_sleng.m3u8?enc=Xns_1oDHazOBuC6LrxmPNg&id=NWNhNzI1MmE4NTMwNWFjZDc2NDE2ZDQ3NmYzNTNkYjg=&exp=1608844837','https://iix123.us.to/logo/axn.png',,0.0,0,''
107,107,0,'cartoonnetwork','cartoonnetwork','Kids',6,0,'https://cdn13jtedge.useetv.com/joss/14/cartoonnetwork/chunklist_w1311373708_b684100_sleng.m3u8?enc=2jlPePY0Q74SU-VZ64k4Eg&id=NWNhNzI1MmE4NTMwNWFjZDc2NDE2ZDQ3NmYzNTNkYjg=&exp=1608845425','https://iix123.us.to/logo/cartoonnetwork.png',,0.0,0,''
108,108,0,'history','history','Knowledge',4,0,'https://vcdnjt.useetv.com/joss/15/history/chunklist_w292946677_b1344100_sleng.m3u8?enc=if9AU1vb4dujE4z7ZHYOAA&id=NWNhNzI1MmE4NTMwNWFjZDc2NDE2ZDQ3NmYzNTNkYjg=&exp=1608844878','https://iix123.us.to/logo/history.png',,0.0,0,''
109,109,0,'nickjr','nickjr','Kids',6,0,'https://cdn13jtedge.useetv.com/joss/14/nickjr/chunklist_w1339154835_b684100_sleng.m3u8?enc=gcSdBJDJa6Kw-sDzEu3Anw&id=NWNhNzI1MmE4NTMwNWFjZDc2NDE2ZDQ3NmYzNTNkYjg=&exp=1608845403','https://iix123.us.to/logo/nickjr.png',,0.0,0,''
110,110,0,'nickelodeon','nickelodeon','Kids',6,0,'https://cdn13jtedge.useetv.com/joss/14/nickelodeon/chunklist_w650329356_b684100_sleng.m3u8?enc=1kt9DY-gAj1uRR9I9FXSdA&id=NWNhNzI1MmE4NTMwNWFjZDc2NDE2ZDQ3NmYzNTNkYjg=&exp=1608845407','https://iix123.us.to/logo/nickelodeon.png',,0.0,0,''
111,111,0,'egg','egg','Kids',6,0,'https://cdn13jtedge.useetv.com/joss/14/egg/chunklist_w658507225_b684100_sleng.m3u8?enc=103nXhBt55NH9crWB4hNtQ&id=NWNhNzI1MmE4NTMwNWFjZDc2NDE2ZDQ3NmYzNTNkYjg=&exp=1608847218','https://iix123.us.to/logo/egg.png',,0.0,0,''
112,112,0,'sgem','sgem','Hiburan',7,0,'https://cdn13jtedge.useetv.com/joss/15/sgem/chunklist_w1200916745_b894100_sleng.m3u8?enc=qyjJfhw5mGrXyvvQ2uBGLA&id=NWNhNzI1MmE4NTMwNWFjZDc2NDE2ZDQ3NmYzNTNkYjg=&exp=1608845414','https://iix123.us.to/logo/sgem.png',,0.0,0,''
113,113,0,'sone','sone','Hiburan',7,0,'https://cdn13jtedge.useetv.com/joss/15/sone/chunklist_w2102838533_b894100_sleng.m3u8?enc=V6oGZo_4XA27m1VFg-EXeg&id=NWNhNzI1MmE4NTMwNWFjZDc2NDE2ZDQ3NmYzNTNkYjg=&exp=1608845419','https://iix123.us.to/logo/sone.png',,0.0,0,''
114,114,0,'tvn','tvn','Hiburan',7,0,'https://cdn13jtedge.useetv.com/joss/15/tvn/chunklist_w1506647956_b1344100_sleng.m3u8?enc=KrklcDXDLKY045qpBVhTVw&id=NWNhNzI1MmE4NTMwNWFjZDc2NDE2ZDQ3NmYzNTNkYjg=&exp=1608847229','https://iix123.us.to/logo/tvn.png',,0.0,0,''
115,115,0,'champion1','champion1','Sports',3,0,'https://cdnmdc1.useetv.com/joss/15/champion1/chunklist_w720236485_b1344100_sleng.m3u8?enc=wzpUFygMaxUxpfUGsVRrwg&id=NWNhNzI1MmE4NTMwNWFjZDc2NDE2ZDQ3NmYzNTNkYjg=&exp=1608846107','https://iix123.us.to/logo/champion1.png',,0.0,0,''
116,116,0,'champion2','champion2','Sports',3,0,'https://vcdnjt.useetv.com/joss/15/champion2/chunklist_w1678617958_b1344100_sleng.m3u8?enc=H1yn5P_J70j72ATel5R38g&id=NWNhNzI1MmE4NTMwNWFjZDc2NDE2ZDQ3NmYzNTNkYjg=&exp=1608844804','https://iix123.us.to/logo/champion2.png',,0.0,0,''
117,117,0,'newsmax tv','Newsmax TV','News',5,0,'http://nmxlive.akamaized.net/hls/live/529965/Live_1/index.m3u8','https://images-na.ssl-images-amazon.com/images/I/514-05DbHCL._SY355_.png',,0.0,0,''
118,118,0,'redbull tv','Redbull TV','Sports',3,0,'http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_1660.m3u8','https://logos-download.com/wp-content/uploads/2016/09/Red_Bull_TV_logo.png',,0.0,0,''
119,119,0,'redbull tv uhd','Redbull TV UHD','Sports',3,0,'https://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_3360.m3u8','https://logos-download.com/wp-content/uploads/2016/09/Red_Bull_TV_logo.png',,0.0,0,''
120,120,0,'bloomberg tv europe','Bloomberg TV Europe','News',5,0,'https://liveprodeuwest.akamaized.net/eu1/Channel-EUTVqvs-AWS-ireland-1/Source-EUTVqvs-1000-1_live.m3u8','https://cdn.freebiesupply.com/logos/large/2x/bloomberg-television-01-logo-png-transparent.png',,0.0,0,''
121,121,0,'abc','ABC','News',5,0,'https://abc-iview-mediapackagestreams-1.akamaized.net/out/v1/50345bf35f664739912f0b255c172ae9/index_1.m3u8','https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/ABC_%282013%29_Dark_Grey.svg/1200px-ABC_%282013%29_Dark_Grey.svg.png',,0.0,0,''
122,122,0,'fox sport 506 hd','FOX Sport 506 HD','Sports',3,0,'http://45.58.62.92:8080','https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/Fox_Sports_logo1.svg/1200px-Fox_Sports_logo1.svg.png',,0.0,0,''
123,123,0,'sctv','sctv','Lokal HD',1,0,'https://etslive-2-vidio-com.akamaized.net/exp=1608844024~acl=/hls-p/ingest_204_*/*~hmac=89fb9d88b9a447cdb97ad5a77f681a1ad89f765e891bbbb6565bb57eaa252d32/hls-p/ingest_204_720p/index.m3u8','https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/SCTV_Logo.svg/1200px-SCTV_Logo.svg.png',,0.0,0,''
124,124,0,'indosiar','indosiar','Lokal HD',1,0,'https://etslive-2-vidio-com.akamaized.net/exp=1608844026~acl=/hls-p/ingest_205_*/*~hmac=703eb1b7641ad5c3df3b06c3ffff0863923314d04c17d9e86408864e5a5740b5/hls-p/ingest_205_720p/index.m3u8','https://encrypted-tbn0.gstatic.com/images?q=tbn%3AANd9GcRB0RXHR9h52arX7s34__6pl4fTXJRa5f4u47gyvmBYZAlE3r66',,0.0,0,''
125,125,0,'mytv','mytv','Lokal HD',1,0,'https://etslive-2-vidio-com.akamaized.net/exp=1608844036~acl=/hls-p/ingest_6711_*/*~hmac=65dd3df111aa827f6775c06f1b41d37bd3d455fe3972713003496778918db20c/hls-p/ingest_6711_720p/index.m3u8','https://upload.wikimedia.org/wikipedia/commons/2/23/Mayapada_TV.png',,0.0,0,''
126,126,0,'nature','nature','Knowledge',4,0,'https://jag.akus.my.id/new/179.m3u8?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','https://cdn-production-thumbor-vidio.akamaized.net/bCdI2Yr6-vB0P5b_rAxaLR8o9tQ=/372x211/filters:quality(75)/vidio-web-prod-livestreaming/uploads/livestreaming/image/6635/love-nature-29f1c8.jpg',,0.0,0,''
127,127,0,'zoomo0','zoomo0','Kids',6,0,'https://jkt40.tv21.site/new/90.m3u8?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','https://cdn-production-thumbor-vidio.akamaized.net/RxC4SKm5HuRFhkXvbjZaRBcWN4U=/372x211/filters:quality(75)/vidio-web-prod-livestreaming/uploads/livestreaming/image/6533/zoomoo-7fdb7d.jpg',,0.0,0,''
128,128,0,'soni','soni','Knowledge',4,0,'https://jag.akus.my.id/new/180.m3u8?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','https://cdn-production-thumbor-vidio.akamaized.net/XhYxbEWmxJkcTbCJD52CjaUImWI=/372x211/filters:quality(75)/vidio-web-prod-livestreaming/uploads/livestreaming/image/6550/smithsonian-7073ec.jpg',,0.0,0,''
129,129,0,'golfplus','golfplus','Sports',3,0,'https://vcdnjt.useetv.com/joss/15/golfplus/chunklist_w1500937105_b1344100_sleng.m3u8?enc=_Soz55TB9pBW_zJZELr9Eg&id=NWNhNzI1MmE4NTMwNWFjZDc2NDE2ZDQ3NmYzNTNkYjg=&exp=1608844810','https://iix123.us.to/logo/golfplus.png',,0.0,0,''
130,130,0,'mncshop','mncshop','baru',10,0,'https://vcdnjt.useetv.com/joss/14/mncshop/chunklist_w2040843336_b684100_sleng.m3u8?enc=dEBJ0OkD5yuX_ru_OF652A&id=NWNhNzI1MmE4NTMwNWFjZDc2NDE2ZDQ3NmYzNTNkYjg=&exp=1608844817','https://iix123.us.to/logo/mncshop.png',,0.0,0,''
131,131,0,'crimeinvestigation','crimeinvestigation','baru',10,0,'https://ind20.ftp.sh/ind/crimeinvestigation.m3u8?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','https://iix123.us.to/logo/crimeinvestigation.png',,0.0,0,''
132,132,0,'ikonser','ikonser','Musik',9,0,'https://vcdnjt.useetv.com/joss/14/ikonser/chunklist_w1476774336_b684100_sleng.m3u8?enc=QEdSyM9e7kE7rCNQf1OyCg&id=NWNhNzI1MmE4NTMwNWFjZDc2NDE2ZDQ3NmYzNTNkYjg=&exp=1608844830','https://iix123.us.to/logo/ikonser.png',,0.0,0,''
133,133,0,'mtvlive','mtvlive','Musik',9,0,'https://vcdnjt.useetv.com/joss/15/mtvlive/chunklist_w2136782812_b1344100_sleng.m3u8?enc=F3MFSrVdwwMAlfIPloFaAg&id=NWNhNzI1MmE4NTMwNWFjZDc2NDE2ZDQ3NmYzNTNkYjg=&exp=1608844834','https://iix123.us.to/logo/mtvlive.png',,0.0,0,''
